2022-06-30T15:30:02+02:00;"Genol Lagerhaus Pregarten-Gallneukirchen";2.049
2022-06-30T16:30:02+02:00;"Genol Lagerhaus Pregarten-Gallneukirchen";2.049
2022-06-30T17:30:01+02:00;"Genol Lagerhaus Pregarten-Gallneukirchen";2.049
2022-06-30T18:30:01+02:00;"Genol Lagerhaus Pregarten-Gallneukirchen";2.049
2022-06-30T19:30:01+02:00;"Genol Lagerhaus Pregarten-Gallneukirchen";2.049
2022-06-30T20:30:01+02:00;"Genol Lagerhaus Pregarten-Gallneukirchen";2.049
2022-06-30T21:30:02+02:00;"Genol Lagerhaus Pregarten-Gallneukirchen";2.049
2022-06-30T22:30:01+02:00;"Genol Lagerhaus Pregarten-Gallneukirchen";2.049
2022-06-30T23:30:01+02:00;"Genol Lagerhaus Pregarten-Gallneukirchen";2.049
2022-07-01T00:30:02+02:00;"Genol Lagerhaus Pregarten-Gallneukirchen";2.049
2022-07-01T01:30:01+02:00;"Genol Lagerhaus Pregarten-Gallneukirchen";2.049
2022-07-01T02:30:03+02:00;"Genol Lagerhaus Pregarten-Gallneukirchen";2.049
2022-07-01T03:30:01+02:00;"Genol Lagerhaus Pregarten-Gallneukirchen";2.049
2022-07-01T04:30:01+02:00;"Genol Lagerhaus Pregarten-Gallneukirchen";2.049
2022-07-01T05:30:01+02:00;"Genol Lagerhaus Pregarten-Gallneukirchen";2.049
2022-07-01T06:30:02+02:00;"Genol Lagerhaus Pregarten-Gallneukirchen";2.049
2022-07-01T07:30:02+02:00;"Genol Lagerhaus Pregarten-Gallneukirchen";2.049
2022-07-01T08:30:02+02:00;"Genol Lagerhaus Pregarten-Gallneukirchen";2.049
2022-07-01T09:30:02+02:00;"Genol Lagerhaus Pregarten-Gallneukirchen";2.049
2022-07-01T10:30:01+02:00;"Genol Lagerhaus Pregarten-Gallneukirchen";2.049
2022-07-01T11:30:01+02:00;"Genol Lagerhaus Pregarten-Gallneukirchen";2.049
2022-07-01T12:30:01+02:00;"Genol Lagerhaus Pregarten-Gallneukirchen";2.049
2022-07-01T13:30:01+02:00;"Genol Lagerhaus Pregarten-Gallneukirchen";2.049
2022-07-01T14:30:01+02:00;"Genol Lagerhaus Pregarten-Gallneukirchen";2.049
